@relation pandasdata
@attribute average_depth real
@attribute median_depth real
@attribute minimum_depth real
@attribute standard_deviation real
@attribute closer_than_5 real
@attribute corners real
@attribute corners_closer_than_5 real
@attribute number_of_blobs real
@attribute total_blob_area real
@attribute average_blob_size real
@attribute std_blob_area real
@attribute std_blob_points real
@attribute number_of_close_blobs real
@attribute total_close_blob_area real
@attribute average_close_blob_size real
@attribute std_blob_area real
@attribute std_blob_points real
@attribute class {no,yes}
@data
5.125109215594295,3.7,1.4,4.001084987617449,226946,37.0,37,3,165.34649276733398,55.11549758911133,16.32226766627738,229.2860167899628,3,165.34649276733398,55.11549758911133,16.32226766627738,229.2860167899628,yes
7.998991719215822,6.5,3.0,4.387493468405407,135504,110.0,0,4,203.7372055053711,50.93430137634277,20.654727145646557,239.4648840303075,3,203.7372055053711,50.93430137634277,20.654727145646557,239.4648840303075,yes
4.843702229850907,2.9,1.0,4.312753191418502,368042,86.0,63,11,581.9767074584961,52.90697340531783,19.417513191844865,254.04718372331527,10,581.9767074584961,52.90697340531783,19.417513191844865,254.04718372331527,yes
6.526964700717046,4.0,1.7,4.998113989536377,283733,150.0,88,3,164.82487869262695,54.94162623087565,13.499293137826937,274.92639947826996,3,164.82487869262695,54.94162623087565,13.499293137826937,274.92639947826996,yes
5.989590071212332,3.8,0.9,5.335508021593147,288989,58.0,10,8,389.33631134033203,48.667038917541504,8.839312849382361,356.5022155750545,6,389.33631134033203,48.667038917541504,8.839312849382361,356.5022155750545,yes
5.412800339104746,3.6,1.2,4.696049867691478,486360,150.0,54,13,752.0104866027832,57.8469605079064,21.45260056243987,292.0925614009378,10,752.0104866027832,57.8469605079064,21.45260056243987,292.0925614009378,yes
6.39652500946427,4.1,1.2,4.726120882950636,265560,150.0,116,13,650.5604152679443,50.043108866764946,14.273702671252739,187.22647770641444,11,650.5604152679443,50.043108866764946,14.273702671252739,187.22647770641444,yes
5.1494446983396704,3.9,1.5,3.694499395075443,303955,150.0,139,8,338.53894424438477,42.317368030548096,4.249276187328911,341.12393923788323,8,338.53894424438477,42.317368030548096,4.249276187328911,341.12393923788323,yes
5.808117659534012,3.8,2.0,4.542138621095041,343927,41.0,38,8,400.6280975341797,50.07851219177246,16.6018506034784,200.6057490474485,8,400.6280975341797,50.07851219177246,16.6018506034784,200.6057490474485,yes
5.710469341430969,3.3,1.7,4.610918704237278,403853,150.0,137,23,1143.5135078430176,49.71797860187033,12.571567755565125,265.21992341096524,20,1143.5135078430176,49.71797860187033,12.571567755565125,265.21992341096524,yes
5.661029043751457,3.9,1.9,4.2386692641619215,254467,46.0,7,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,no
5.2678398897097125,3.2,1.7,4.197331804361173,352166,48.0,43,12,638.7023773193359,53.225198109944664,17.137036448576072,213.84370735371948,11,638.7023773193359,53.225198109944664,17.137036448576072,213.84370735371948,yes
7.044276467578171,5.7,2.4,4.390467917075341,240478,64.0,6,8,467.2214698791504,58.4026837348938,14.171910901948115,302.3362992210688,6,467.2214698791504,58.4026837348938,14.171910901948115,302.3362992210688,no
6.69493482989093,4.2,2.0,5.4037634280054805,294855,32.0,0,5,313.73260498046875,62.74652099609375,18.326318491226527,283.32265573375156,2,313.73260498046875,62.74652099609375,18.326318491226527,283.32265573375156,no
6.34915134001443,5.3,1.9,4.161989895105274,413632,150.0,0,2,112.80302429199219,56.401512145996094,19.716209411621094,361.03445831322716,2,112.80302429199219,56.401512145996094,19.716209411621094,361.03445831322716,yes
7.194320767613496,5.4,2.4,4.616049509769356,162286,37.0,9,3,161.46360778808594,53.82120259602865,19.279116652472762,256.15012785103966,3,161.46360778808594,53.82120259602865,19.279116652472762,256.15012785103966,yes
13.048428261699938,13.4,2.0,3.5904991194951017,5474,150.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,no
6.044540067818324,3.9,1.5,4.599690710472474,336735,150.0,112,22,885.0469436645508,40.22940653020685,8.428714115797987,203.39671272984128,19,885.0469436645508,40.22940653020685,8.428714115797987,203.39671272984128,yes
5.136003805374401,3.3,1.5,4.523874946671714,523746,146.0,67,15,800.0884780883789,53.33923187255859,21.549316965857425,340.1066354455576,12,800.0884780883789,53.33923187255859,21.549316965857425,340.1066354455576,yes
5.351894985241361,3.2,1.4,4.694956263824374,348717,73.0,12,1,65.46363830566406,65.46363830566406,0.0,0.0,0,0.0,0.0,0.0,0.0,yes
6.5404978659364,4.3,0.9,5.542604806983279,317888,25.0,0,5,350.8599662780762,70.17199325561523,21.136088281537724,301.02534883503824,5,350.8599662780762,70.17199325561523,21.136088281537724,301.02534883503824,yes
7.1122903376925874,4.9,0.9,5.1883795274193,231392,134.0,1,13,697.0107498168945,53.6162115243765,17.665830269293412,287.2386873739695,11,697.0107498168945,53.6162115243765,17.665830269293412,287.2386873739695,no
4.737286606059761,4.2,1.4,2.529871285356809,419786,150.0,73,11,510.032075881958,46.36655235290527,10.112748158391618,423.31592687952116,11,510.032075881958,46.36655235290527,10.112748158391618,423.31592687952116,no
8.049980170963476,7.3,1.6,5.493055635538717,268484,150.0,0,5,241.34805297851562,48.26961059570313,14.107583764831851,314.80293328162185,4,241.34805297851562,48.26961059570313,14.107583764831851,314.80293328162185,yes
5.6480005934284865,4.2,2.2,3.7616060362920307,257597,121.0,88,2,101.95761489868164,50.97880744934082,8.199247360229492,355.796822166707,2,101.95761489868164,50.97880744934082,8.199247360229492,355.796822166707,no
5.119777888019831,3.0,1.6,4.406823523279915,438005,150.0,147,16,867.7359657287598,54.233497858047485,12.452448552311033,276.41312958543455,14,867.7359657287598,54.233497858047485,12.452448552311033,276.41312958543455,yes
6.0421691125760555,3.5,2.3,4.760817086331706,307554,28.0,16,9,445.0573959350586,49.450821770562065,15.364893574506064,307.1933589439786,8,445.0573959350586,49.450821770562065,15.364893574506064,307.1933589439786,yes
7.47758335356856,4.6,2.1,5.75538205930143,286450,9.0,0,5,323.19802474975586,64.63960494995118,28.396258078115892,244.30949675722232,1,323.19802474975586,64.63960494995118,28.396258078115892,244.30949675722232,no
6.742268841201716,4.4,1.9,4.962757193214007,322113,87.0,0,1,32.576255798339844,32.576255798339844,0.0,0.0,0,0.0,0.0,0.0,0.0,no
7.619890385203372,6.2,2.5,4.485396748975976,183815,130.0,9,7,391.1048412322998,55.87212017604283,18.067338186109147,222.04117807834893,4,391.1048412322998,55.87212017604283,18.067338186109147,222.04117807834893,yes
5.273712850294786,3.8,1.8,3.805146474252347,313758,143.0,127,10,414.6819324493408,41.468193244934085,10.378914149094427,377.0723997893868,9,414.6819324493408,41.468193244934085,10.378914149094427,377.0723997893868,no
6.032911822145709,4.1,1.7,4.506250833941368,349904,150.0,96,15,728.4084243774414,48.56056162516276,13.456474652621518,226.4829688784586,14,728.4084243774414,48.56056162516276,13.456474652621518,226.4829688784586,yes
8.00550753444055,6.1,2.3,5.077553476044954,245518,150.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,no
6.065504481539348,5.2,2.0,3.3706100420111595,347175,150.0,0,1,36.31760787963867,36.31760787963867,0.0,227.76396528405715,1,36.31760787963867,36.31760787963867,0.0,227.76396528405715,no
7.668953166561781,6.5,1.6,4.550846532002738,163274,92.0,3,10,526.8205890655518,52.68205890655518,22.609739503852996,199.68850558866316,6,526.8205890655518,52.68205890655518,22.609739503852996,199.68850558866316,yes
5.17894038204415,3.2,1.3,4.582874519503232,402193,150.0,70,17,880.4144592285156,51.78908583697151,19.58833399607297,295.8098079368489,12,880.4144592285156,51.78908583697151,19.58833399607297,295.8098079368489,yes
4.719460701484686,3.8,1.8,2.6721449606279997,448436,150.0,64,4,150.64345932006836,37.66086483001709,7.160431305183504,234.26973289747303,2,150.64345932006836,37.66086483001709,7.160431305183504,234.26973289747303,no
8.099181436759018,5.5,2.4,5.51388315492051,201168,150.0,0,2,188.22396850585938,94.11198425292969,1.3718490600585938,390.2767225604092,1,188.22396850585938,94.11198425292969,1.3718490600585938,390.2767225604092,no
6.277716053865211,4.1,2.1,4.830148285778559,302129,38.0,13,1,72.42488861083984,72.42488861083984,0.0,415.8916376739964,1,72.42488861083984,72.42488861083984,0.0,415.8916376739964,no
7.015108724135318,4.9,2.2,4.789411616545066,214089,71.0,54,5,282.54335021972656,56.508670043945315,15.705909107337499,373.0368004191036,2,282.54335021972656,56.508670043945315,15.705909107337499,373.0368004191036,no
8.513422495637034,6.7,2.5,5.171675385834085,188499,16.0,0,3,159.16558265686035,53.05519421895345,0.0,0.0,0,0.0,0.0,0.0,0.0,no
6.444558264011788,4.0,1.9,5.068444336634025,535525,150.0,147,5,171.96150398254395,34.39230079650879,7.109757461713016,442.84042352746275,5,171.96150398254395,34.39230079650879,7.109757461713016,442.84042352746275,no
5.17807825240225,3.6,0.9,4.1940298180516145,265308,150.0,138,7,370.7076187133789,52.95823124476841,20.002224790826116,261.68117068482286,5,370.7076187133789,52.95823124476841,20.002224790826116,261.68117068482286,yes
6.614030854038191,4.2,2.2,5.1745403158617,294019,82.0,0,4,250.23104858398438,62.557762145996094,12.106350556601935,344.9610895495576,2,250.23104858398438,62.557762145996094,12.106350556601935,344.9610895495576,no
5.235036552490604,3.4,1.6,4.461761651155376,349194,126.0,104,5,354.2702217102051,70.85404434204102,14.039050449303378,367.5179843288414,5,354.2702217102051,70.85404434204102,14.039050449303378,367.5179843288414,yes
4.900597318297545,2.8,1.4,4.42976240217501,472095,150.0,147,19,929.1634540557861,48.90333968714664,19.26191201160526,293.87758640673513,18,929.1634540557861,48.90333968714664,19.26191201160526,293.87758640673513,yes
5.004378273477849,3.0,2.0,4.113810444575014,356809,20.0,19,11,529.3312377929688,48.12102161754262,12.25643824999998,233.87794394878856,8,529.3312377929688,48.12102161754262,12.25643824999998,233.87794394878856,yes
6.0490926243845555,3.9,2.1,4.6069420336351445,308929,26.0,5,1,65.0605239868164,65.0605239868164,0.0,370.84247446363275,1,65.0605239868164,65.0605239868164,0.0,370.84247446363275,no
6.525688976546172,4.5,1.8,4.796322432059474,312413,120.0,26,8,368.4862651824951,46.06078314781189,12.418906669855037,322.22721039250723,6,368.4862651824951,46.06078314781189,12.418906669855037,322.22721039250723,yes
8.017361904092386,6.1,2.6,5.009568389513939,220015,29.0,0,5,203.29418182373047,40.658836364746094,0.0,0.0,0,0.0,0.0,0.0,0.0,no
6.110184795511737,4.5,2.1,3.9573482657076915,196228,132.0,97,1,65.10285186767578,65.10285186767578,0.0,0.0,0,0.0,0.0,0.0,0.0,yes
7.386010334474797,4.5,2.0,5.742063697277602,319646,14.0,0,6,337.0986862182617,56.18311436971029,23.653544448972823,327.40878175428907,1,337.0986862182617,56.18311436971029,23.653544448972823,327.40878175428907,no
8.295274395209889,6.8,1.8,5.595505640151293,257062,150.0,7,5,272.3336753845215,54.4667350769043,19.92703542808197,421.15053974024164,3,272.3336753845215,54.4667350769043,19.92703542808197,421.15053974024164,yes
8.209915170685095,7.8,2.3,4.625866569259093,123180,150.0,10,9,450.7207374572754,50.080081939697266,16.916543504427022,324.1497389808505,7,450.7207374572754,50.080081939697266,16.916543504427022,324.1497389808505,yes
6.009425097885033,3.4,1.5,4.824727661057311,338154,78.0,34,11,593.4676303863525,53.95160276239569,18.141903043143504,308.4548800911942,9,593.4676303863525,53.95160276239569,18.141903043143504,308.4548800911942,yes
6.2822332460947825,3.8,2.0,5.264308893684184,337606,82.0,48,4,202.0414810180664,50.5103702545166,11.139669678110682,401.32402645160397,1,202.0414810180664,50.5103702545166,11.139669678110682,401.32402645160397,no
5.6847426124690354,3.7,1.9,4.42390118720473,334905,150.0,140,4,210.38606071472168,52.59651517868042,20.058154052513093,233.42301822516964,4,210.38606071472168,52.59651517868042,20.058154052513093,233.42301822516964,yes
6.133877669839096,3.7,1.7,4.837549753063554,368770,150.0,75,19,1101.0181579589844,57.94832410310444,18.50476945545072,288.6062560307111,15,1101.0181579589844,57.94832410310444,18.50476945545072,288.6062560307111,yes
5.693577057971901,5.1,1.7,3.1368701741024134,381921,150.0,5,37,1550.2561779022217,41.898815618978965,14.64214391830702,439.5201293899262,36,1550.2561779022217,41.898815618978965,14.64214391830702,439.5201293899262,no
6.692272756113087,4.1,1.4,5.107681883546234,276497,150.0,56,5,283.44639587402344,56.68927917480469,19.23032565202219,222.36638021554563,5,283.44639587402344,56.68927917480469,19.23032565202219,222.36638021554563,yes
5.597130066797873,4.7,0.9,4.476263813059137,459607,150.0,89,7,353.6136474609375,50.5162353515625,20.314521278248158,473.6082376753217,7,353.6136474609375,50.5162353515625,20.314521278248158,473.6082376753217,yes
8.42035926983348,7.2,1.8,5.585097553743434,252492,150.0,6,9,598.5378799438477,66.50420888264973,34.14560412555173,386.26830238658863,5,598.5378799438477,66.50420888264973,34.14560412555173,386.26830238658863,yes
6.769133420426761,4.4,1.7,5.112304307634225,330208,103.0,0,2,70.70315170288086,35.35157585144043,0.0,0.0,0,0.0,0.0,0.0,0.0,no
7.022204994107725,4.4,1.0,4.960345434152888,417837,150.0,144,3,120.90848922729492,40.30282974243164,12.496164587585842,556.4802977997376,3,120.90848922729492,40.30282974243164,12.496164587585842,556.4802977997376,no
4.9116271225420665,3.3,1.6,3.9337948403952394,353341,148.0,124,3,183.22911071777344,61.07637023925781,19.738887397196578,192.23780714947227,2,183.22911071777344,61.07637023925781,19.738887397196578,192.23780714947227,yes
6.405291897326124,4.5,2.2,4.5999117458624985,215841,63.0,23,1,43.85988235473633,43.85988235473633,0.0,220.9177562730206,1,43.85988235473633,43.85988235473633,0.0,220.9177562730206,yes
5.808584239680448,3.8,1.1,4.818334971983978,298200,150.0,126,6,376.8484992980957,62.80808321634928,10.47827771668424,230.099010555989,5,376.8484992980957,62.80808321634928,10.47827771668424,230.099010555989,yes
5.7822716562929335,3.5,1.3,4.444263531915776,309014,150.0,56,11,573.0214042663574,52.09285493330522,17.048095992504503,317.24893769132575,10,573.0214042663574,52.09285493330522,17.048095992504503,317.24893769132575,yes
7.295463619248335,6.2,2.7,4.340049752045353,173426,145.0,0,1,26.39910125732422,26.39910125732422,0.0,0.0,0,0.0,0.0,0.0,0.0,no
8.120626961477253,6.1,2.7,5.077156698879335,177700,13.0,0,4,175.78149223327637,43.94537305831909,0.0,0.0,0,0.0,0.0,0.0,0.0,no
5.311067305197816,3.2,1.7,4.22650856014565,350746,56.0,54,9,445.51531982421875,49.50170220269097,14.398597785109612,231.6137735156644,8,445.51531982421875,49.50170220269097,14.398597785109612,231.6137735156644,yes
6.437813226024068,4.4,1.9,4.8994171351811815,340685,126.0,101,3,190.1099510192871,63.3699836730957,27.09533128523752,495.94317463169057,1,190.1099510192871,63.3699836730957,27.09533128523752,495.94317463169057,no
4.349832673294183,3.1,1.6,3.2466093362992137,443956,150.0,140,6,358.6904106140137,59.78173510233561,27.074206293890033,305.1247505572657,5,358.6904106140137,59.78173510233561,27.074206293890033,305.1247505572657,yes
6.260835678755445,4.0,1.7,4.8809206350744905,342771,38.0,0,1,50.23628234863281,50.23628234863281,0.0,0.0,0,0.0,0.0,0.0,0.0,no
5.075908130879313,3.4,1.7,4.098205830418169,358776,103.0,98,4,194.62117195129395,48.655292987823486,15.50988510276839,213.29234087350895,4,194.62117195129395,48.655292987823486,15.50988510276839,213.29234087350895,yes
5.832633316529046,3.3,1.8,5.050585574905645,360546,52.0,25,13,740.229907989502,56.94076215303861,20.505061458546997,259.63340995236587,10,740.229907989502,56.94076215303861,20.505061458546997,259.63340995236587,no
7.095142032182218,5.1,2.3,4.65159995069963,257539,109.0,4,3,119.10160064697266,39.70053354899088,0.0,0.0,0,0.0,0.0,0.0,0.0,no
7.492556100241276,5.5,2.4,4.895707278986455,249447,150.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,no
7.5699717182739965,5.9,2.4,4.718370508902719,238351,41.0,1,5,288.52490997314453,57.70498199462891,13.91105327928863,319.6820505211684,2,288.52490997314453,57.70498199462891,13.91105327928863,319.6820505211684,no
7.218763808564559,5.9,1.7,4.760540800569484,220536,150.0,7,8,422.3483772277832,52.7935471534729,13.874987018428433,324.17938234425804,6,422.3483772277832,52.7935471534729,13.874987018428433,324.17938234425804,yes
7.036510045939317,5.6,1.8,4.565867010100663,190989,132.0,8,5,361.9636039733887,72.39272079467773,26.584367624871295,268.95748741361297,3,361.9636039733887,72.39272079467773,26.584367624871295,268.95748741361297,yes
8.132600000849173,5.7,2.4,5.374373426610886,211915,9.0,0,4,200.75448608398438,50.188621520996094,0.0,0.0,0,0.0,0.0,0.0,0.0,no
5.89887092264934,3.7,1.4,4.554819394962212,318733,150.0,62,13,594.9370651245117,45.76438962496244,13.468136578518422,243.15317626690103,11,594.9370651245117,45.76438962496244,13.468136578518422,243.15317626690103,yes
9.142323844889463,9.3,2.2,5.17503735455821,150352,150.0,2,3,163.7205467224121,54.57351557413737,18.27377595861581,325.8219195631612,3,163.7205467224121,54.57351557413737,18.27377595861581,325.8219195631612,yes
5.3821968377172515,3.0,1.3,4.929468210164531,389326,97.0,59,13,634.2629566192627,48.78945820148174,13.280996619953987,292.38106344113874,12,634.2629566192627,48.78945820148174,13.280996619953987,292.38106344113874,no
7.341526237946616,5.2,2.7,4.861267046244714,167386,100.0,69,3,172.0063247680664,57.33544158935547,13.78438905108231,265.94092690059637,2,172.0063247680664,57.33544158935547,13.78438905108231,265.94092690059637,yes
6.384561065258478,4.1,1.7,4.901816914283109,348671,150.0,40,18,1016.436164855957,56.46867582533095,16.584020596759352,345.6859933736101,14,1016.436164855957,56.46867582533095,16.584020596759352,345.6859933736101,yes
8.035917503063772,7.6,1.6,4.737635540116995,187912,150.0,0,5,199.295560836792,39.8591121673584,9.998640907550053,335.4849478123464,4,199.295560836792,39.8591121673584,9.998640907550053,335.4849478123464,yes
11.278171589560824,10.1,5.2,4.452153163370134,0,10.0,0,2,104.52555847167969,52.262779235839844,0.0,0.0,0,0.0,0.0,0.0,0.0,no
7.644783756985596,6.9,2.5,4.4022379000472815,210428,150.0,0,3,104.75708961486816,34.91902987162272,0.0,0.0,0,0.0,0.0,0.0,0.0,no
6.662869761278764,5.2,1.9,4.2438562253226015,362439,150.0,0,4,140.50712966918945,35.12678241729736,6.138498685808787,408.1493789422195,4,140.50712966918945,35.12678241729736,6.138498685808787,408.1493789422195,no
5.467715073481906,3.5,1.2,4.419344178784829,327527,150.0,103,13,741.3070983886719,57.02362295297476,22.151533913719334,269.28282423152416,11,741.3070983886719,57.02362295297476,22.151533913719334,269.28282423152416,yes
5.604285803777322,5.0,1.7,4.185801511704084,423890,150.0,16,9,441.966760635376,49.10741784837511,14.592814058322675,498.81008145719005,8,441.966760635376,49.10741784837511,14.592814058322675,498.81008145719005,yes
5.338968366756145,3.0,1.6,4.620738404214022,439716,150.0,143,21,1154.3932666778564,54.971107937040784,18.195516027475566,284.08329193840916,18,1154.3932666778564,54.971107937040784,18.195516027475566,284.08329193840916,yes
7.4377545833981165,5.9,2.8,4.353365165259801,138901,12.0,4,2,81.9522819519043,40.97614097595215,4.084985733032227,258.5475244629072,2,81.9522819519043,40.97614097595215,4.084985733032227,258.5475244629072,yes
7.794423765767096,5.9,2.5,4.903060899484924,228687,29.0,0,4,173.7160758972168,43.4290189743042,0.0,0.0,0,0.0,0.0,0.0,0.0,no
7.710486992269253,5.5,1.6,5.784623908064212,337763,150.0,23,13,655.9189777374268,50.455305979802056,24.307126818549264,386.1790469692716,7,655.9189777374268,50.455305979802056,24.307126818549264,386.1790469692716,no
6.7812485433387515,4.7,2.0,4.794398245295978,323601,150.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,no
